Source,Topic Name,Link
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=NRC&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fhome-minister-amit-shah-centre-will-not-touch-article-371&encid=a71863ed15fb0703b25882ef340fcf08&rank=25&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fhome-minister-amit-shah-centre-will-not-touch-article-371
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=Citizenship+amendment&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fjpc-report-citizenship-amendment-bill-2016-tabled-lok-sabha&encid=c98df1c9a29313d8e92d608d9eb8ebd1&rank=0&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fjpc-report-citizenship-amendment-bill-2016-tabled-lok-sabha
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=Citizenship+amendment&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fno-genuine-citizen-will-be-left-out-nrc-pm-modi&encid=cac112b4d9341882dae64d3074deb0fa&rank=1&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fno-genuine-citizen-will-be-left-out-nrc-pm-modi
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=Citizenship+amendment&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fpm-modi-oppositions-every-word-important&encid=868f465d1006e2804a2419c481e40aef&rank=5&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fpm-modi-oppositions-every-word-important
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=Citizenship+amendment&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Flok-sabha-discusses-124th-constitution-amendment-bill&encid=7e70b3f75cdbcd5506b42974eaf37f35&rank=7&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Flok-sabha-discusses-124th-constitution-amendment-bill
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=Citizenship+amendment&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fday-monsoon-session-speaker-and-centre-call-all-party-meet&encid=0c305044ad9461eba10288eff06ad0ff&rank=10&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fday-monsoon-session-speaker-and-centre-call-all-party-meet
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=Citizenship+amendment&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fgrowing-stronger-together-another-name-gst-pm-modi&encid=27440d18b6b1f3cae34d8da7397148cc&rank=2&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fgrowing-stronger-together-another-name-gst-pm-modi
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=Citizenship+amendment&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fpm-modi-addresses-poll-rallies-bihar-assam&encid=c6d2594d8025b16f7ed66d0d63f631cd&rank=3&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fpm-modi-addresses-poll-rallies-bihar-assam
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=Citizenship+amendment&turl=http%3A%2F%2Fddnews.gov.in%2Finternational%2Fnepal-parliament-begins-discussion-constitution-amendment-bill&encid=b2b751db6ed7da69da099dc292a2d034&rank=6&encoded_url=http%3A%2F%2Fddnews.gov.in%2Finternational%2Fnepal-parliament-begins-discussion-constitution-amendment-bill
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=Citizenship+amendment&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Flok-sabha-discusses-124th-constitution-amendment-bill&encid=7e70b3f75cdbcd5506b42974eaf37f35&rank=7&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Flok-sabha-discusses-124th-constitution-amendment-bill
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=Citizenship+amendment&turl=http%3A%2F%2Fddnews.gov.in%2Finternational%2Fssfn-%C2%A0join-nepal-communist-party-led-govt&encid=98be747a2b7629e2661ea699d2f0cd5c&rank=8&encoded_url=http%3A%2F%2Fddnews.gov.in%2Finternational%2Fssfn-%25C2%25A0join-nepal-communist-party-led-govt
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Fvideos%2Fnational%2Fassam-floods-high-level-central-team-led-kiren-rijiju-visits-guwahati&encid=9210cbe35c17bf90f128b31286c35ef5&rank=30&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fvideos%2Fnational%2Fassam-floods-high-level-central-team-led-kiren-rijiju-visits-guwahati
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Ftransforming-india%2Fground-report-assam-ujjawala-scheme-promotes-energy-efficient-lighting-guwahati&encid=c47549aee1efda966e3abf1ac4faf0ef&rank=31&encoded_url=http%3A%2F%2Fddnews.gov.in%2Ftransforming-india%2Fground-report-assam-ujjawala-scheme-promotes-energy-efficient-lighting-guwahati
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fhome-minister-development-ne-region-vital-countrys-progress&encid=a91e21d45379719907e30d56e2e288ab&rank=23&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fhome-minister-development-ne-region-vital-countrys-progress
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fhome-minister-amit-shah-centre-will-not-touch-article-371&encid=a71863ed15fb0703b25882ef340fcf08&rank=25&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fhome-minister-amit-shah-centre-will-not-touch-article-371
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fhm-amit-shah-offer-prayers-kamakhya-devi-temple-guwahati%C2%A0&encid=c093076ebf45c5a956bc94f8e6f606c8&rank=26&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fhm-amit-shah-offer-prayers-kamakhya-devi-temple-guwahati%25C2%25A0
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fhome-ministernrc-being-updated-impartial-manner&encid=048977153a8f91200904735d4bab5fd7&rank=19&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fhome-ministernrc-being-updated-impartial-manner
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fnrc-assam-cm-asks-people-not-panic-govt-provide-legal-aid-poor&encid=4b3fbb514959d02a6df15f2e43c6b780&rank=16&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fnrc-assam-cm-asks-people-not-panic-govt-provide-legal-aid-poor
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fleft-out-nrc-persons-will-get-facilities-prove-their-cases-assam-govt&encid=a28a36ad852732fde294d3c01c0aedf8&rank=15&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fleft-out-nrc-persons-will-get-facilities-prove-their-cases-assam-govt
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Fvideos%2Fnational%2F28983677-crore-applicants-cleared-genuine-indian-citizens-registrar-general-nrc&encid=f5a4f996c5e8f07233e4dfde6cf8b86f&rank=12&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fvideos%2Fnational%2F28983677-crore-applicants-cleared-genuine-indian-citizens-registrar-general-nrc
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Fvideos%2Fnational%2Fassam-floods-high-level-central-team-led-kiren-rijiju-visits-guwahati&encid=9210cbe35c17bf90f128b31286c35ef5&rank=30&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fvideos%2Fnational%2Fassam-floods-high-level-central-team-led-kiren-rijiju-visits-guwahati
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Ffour-cadres-national-socialist-council-nagaland-nscn-k-and-assam-rifles-ar-officer-were&encid=d30442bd482cb2b5ffb90880daeba47f&rank=33&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Ffour-cadres-national-socialist-council-nagaland-nscn-k-and-assam-rifles-ar-officer-were
DDNews,caa-nrc,http://goisearch.gov.in/ClickedLink?searchKeyword=nrc&turl=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fno-change-status-quo-doklam-site-sushma-swaraj&encid=8bd0ad7d4d9cafa0d3de16e6c831bbb3&rank=38&encoded_url=http%3A%2F%2Fddnews.gov.in%2Fnational%2Fno-change-status-quo-doklam-site-sushma-swaraj
DDNews,coronavirus,http://ddnews.gov.in/national/government-asks-states-strictly-implement-lockdown-measures-covid-19
DDNews,coronavirus,http://ddnews.gov.in/national/home-ministry-blacklists-960-foreigners-involved-tablighi-activities
DDNews,coronavirus,http://ddnews.gov.in/national/goal-ensure-minimum-loss-life-due-covid-19pm
DDNews,coronavirus,http://ddnews.gov.in/national/cricket-coach-ravi-shastri-lauds-govts-efforts-curb-spread-novel-coronavirus
DDNews,coronavirus,http://ddnews.gov.in/national/every-day-crucial-battle-against-covid-19-pm-modi
DDNews,coronavirus,http://ddnews.gov.in/national/pm-asks-sportspersons-spread-message-positivity-social-distancing
DDNews,coronavirus,http://ddnews.gov.in/national/ne-regions-international-border-effectively-closed-enforce-lockdown-dr-jitendra-singh
DDNews,coronavirus,http://ddnews.gov.in/national/rural-development-ministry-releases-ex-gratia-amount-rs-500-woman-pmjdy-account-holders
DDNews,coronavirus,http://ddnews.gov.in/national/president-kovind-along-vp-interact-governors-and-lgs-pm-interacts-sportspersons-connection
DDNews,coronavirus,http://ddnews.gov.in/national/pm-modi-interacts-cms-bolster-efforts-tackle-covid-19
DDNews,coronavirus,http://ddnews.gov.in/national/cabinet-secretary-meets-cssdgps-covid-19
DDNews,coronavirus,http://ddnews.gov.in/national/government-hikes-mg-nregs-wages-wake-covid-19-pandemic-average-increase-rs20
DDNews,coronavirus,http://ddnews.gov.in/national/pm-modi-holds-video-conference-indian-ambassdors-hcs-discuss-covid-19-pandemic
DDNews,coronavirus,http://ddnews.gov.in/national/pm-modi-interacts-ayush-professionals-video-conference-discuss-role-stakeholders-fighting
DDNews,coronavirus,http://ddnews.gov.in/national/india-participate-who-solidarity-trial-developing-potential-drugs-covid-19
DDNews,coronavirus,http://ddnews.gov.in/national/center-issues-advisory-make-adequate-arrangements-migrant-workers-covid-19-lock-down
DDNews,coronavirus,http://ddnews.gov.in/national/pm-interacts-radio-jockeys-covid-19
DDNews,coronavirus,http://ddnews.gov.in/national/president-urges-governors-lgs-mobilise-red-cross-society-contain-covid-19
DDNews,coronavirus,http://ddnews.gov.in/national/centre-sets-pm-cares-fund-deal-covid-19-pandemic-pm-modi-appeals-people-contribute
DDNews,coronavirus,http://ddnews.gov.in/national/sikkim-govt-announces-economic-package-provide-immediate-relief-economically-weaker
DDNews,coronavirus,http://ddnews.gov.in/national/mha-exempts-important-services-lockdown
DDNews,coronavirus,http://ddnews.gov.in/national/health-minister-reviews-action-preparedness-novel-coronavirus-indian-medical-association
DDNews,coronavirus,http://ddnews.gov.in/national/hrd-minister-instructs-iits-conduct-active-research-work-covid-19-field
DDNews,coronavirus,http://ddnews.gov.in/national/govt-intensifies-cluster-containment-strategies-rigorous-contact-tracing-covid-19-hotspots
DDNews,coronavirus,http://ddnews.gov.in/national/govt-strictest-action-blacklisting-those-who-violated-indian-visa-rules
DDNews,coronavirus,http://ddnews.gov.in/national/union-minister-sadanand-gowda-urges-psus-under-his-ministry-release-their-csr-funds
DDNews,coronavirus,http://ddnews.gov.in/national/24-people-who-took-part-religious-congregation-delhi%E2%80%99s-nizamuddin-tests-positive-covid19
DDNews,coronavirus,http://ddnews.gov.in/national/govt-ensures-availability-ppe-kits-n95-masks-and-ventilators-country-fight-covid-19
DDNews,coronavirus,http://ddnews.gov.in/national/pm-modi-interacts-leaders-social-spiritual-organisations-urges-them-spread-awareness-0
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/nrc-wont-implications-bangladesh-foreign-secretary-shringla.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/sc-hears-petition-nrc-assam-says-wont-separate-children-families-now.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/india-reached-countries-across-world-caa-nrc-mea.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/no-link-npr-nrc-says-home-minister-amit-shah.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/citizenship-law-nrc-nothing-indian-muslims-pm-modi.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/nrc-process-carried-entire-country-amit-shah-rs.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/nrc-implemented-bengal-asserts-amit-shah.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/nrc-introduced-throughout-country-home-minister-amit-shah.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/mhas-100-days-abrogation-article-370-nrc-key-achievements.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/no-illegal-immigrants-will-included-assams-nrc-assures-hm-amit-shah.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/nrc-assam-indias-internal-matter-mea-jaishankar.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/assam-nrc-sc-orders-list-exclusion-published-online-aug-31.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/decision-foreigners-tribunal-will-prevail-nrc-order-supreme-court.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/sc-pulls-centre-nrc-says-centre-not-cooperating.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/northeast-students-body-demands-nrc-entire-region.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/sc-orders-re-verification-10-per-cent-people-excluded-assams-draft-nrc.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/sc-refuses-stay-allahabad-hc-order-directing-administration-remove-posters-anti-caa-protesters.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/no-country-world-says-everybody-welcome-jaishankar-caa.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/anti-caa-stir-delhi-violence-not-dampened-investor-sentiment-fm-nirmala-sitharaman.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/caa-didnt-figure-trump-modi-talks-religious-harmony-discussed-positive-way-foreign-secretary.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/pm-modi-daylong-visit-varanasi-uttar-pradesh-today.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/delhi-needs-govt-will-not-resort-appeasement-support-caa-pm-modi.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/opposition-members-protest-lok-sabha-caa-npr.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/rajya-sabha-adjourned-day-amid-protests-opposition-parties-caa-npr.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/protests-caa-npr-disrupt-rajya-sabha-proceedings.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/european-parliament-debates-anti-caa-motion-vote-delayed-till-march.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/brought-caa-correct-historical-injustice-pm-modi-2.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/anti-caa-resolutions-eu-parliament-ls-speaker-writes-counterpart.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/154-eminent-citizens-urge-president-take-action-indulging-violence-name-anti-caa-protests.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/sc-hear-pleas-challenging-caa-today.html
Rajya Sabha TV,caa-nrc,https://rstv.nic.in/opposition-misleading-people-crores-refugees-enter-india-caa-jp-nadda.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/coronavirus-gom-reviews-overall-situation-across-india.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/coronavirus-sc-seeks-status-report-steps-taken-prevent-migration-workers.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/india-will-surely-defeat-coronavirus-says-pm-modi-mann-ki-baat.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/pm-modi-urges-ayush-practitioners-pitch-combat-coronavirus.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/coronavirus-cases-india-climb-834-death-toll-reaches-19.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/rbi-announcements-safeguard-economy-impact-coronavirus-pm-modi.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/emis-put-hold-big-bang-interest-rate-cut-rbi-joins-fight-coronavirus.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/coronavirus-pandemic-pm-modi-allocates-rs-15000-crore-healthcare-infra.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/vice-president-calls-upon-people-support-government-fighting-coronavirus.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/india-tremendous-capacity-eradicating-coronavirus-pandemic.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/coronavirus-ib-ministry-asks-states-ensure-operational-continuityof-print-electronic-media.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/coronavirus-sc-directs-states-uts-set-panel-consider-release-prisoners-parole.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/janta-curfew-just-beginning-long-battle-coronavirus-pm-modi.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/coronavirus-pm-modi-appeals-migrants-travel.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/pm-modi-discusses-ways-check-spread-coronavirus-cms-various-states.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/coronavirus-infections-not-reached-community-level-harsh-vardhan.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/share-tech-driven-solutions-tackle-coronavirus-pm-modi.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/no-stone-left-unturned-ensure-people-healthy-pm-coronavirus-fight.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/suspense-madhya-pradesh-floor-test-kamal-nath.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/pm-modi-proposes-saarc-fund-tackle-coronavirus-lays-stress-joint-efforts.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/pm-modi-hold-video-conference-saarc-leaders-today-chalk-joint-strategy-coronavirus.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/vice-president-asks-icmr-allay-fears-impact-coronavirus-poultry-industry.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/boris-johnson-calls-pm-modi-discuss-coronavirus-crisis.html
Rajya Sabha TV,coronavirus,https://rstv.nic.in/say-no-panic-yes-precautions-pms-message-people-coronavirus.html
